153,AEP,American Electric Power Company Inc. Common Stock,$82.45,0.45,0.549%,2766003,43358445941.0,United States,NaN,Electric Utilities: Central,Utilities,/market-activity/stocks/aep
1402,CHRO,Chromocell Therapeutics Corporation Common Stock,$4.33,-0.47,-9.792%,5737,0.0,NaN,2024.0,NaN,NaN,/market-activity/stocks/chro
154,AER,AerCap Holdings N.V. Ordinary Shares,$77.85,-0.72,-0.916%,3011460,19145749759.0,Netherlands,2006.0,Diversified Commercial Services,Consumer Discretionary,/market-activity/stocks/aer
233,AIG,American International Group Inc. New Common Stock,$71.32,0.44,0.621%,4245964,48565614461.0,United States,NaN,Life Insurance,Finance,/market-activity/stocks/aig
155,AERT,Aeries Technology Inc. Class A Ordinary Share,$2.45,-0.14,-5.405%,6275,38266562.0,United States,2021.0,Professional Services,Consumer Discretionary,/market-activity/stocks/aert
156,AERTW,Aeries Technology Inc. Warrant,$0.0625,-0.0271,-30.246%,352,976188.0,United States,2021.0,Professional Services,Consumer Discretionary,/market-activity/stocks/aertw
157,AES,The AES Corporation Common Stock,$16.00,0.0,0.00%,5890194,10714064560.0,United States,NaN,Electric Utilities: Central,Utilities,/market-activity/stocks/aes
158,AESI,Atlas Energy Solutions Inc. Common Stock,$18.32,-0.03,-0.163%,760484,1832000000.0,United States,2023.0,Metal Fabrications,Industrials,/market-activity/stocks/aesi
159,AEVA,Aeva Technologies Inc. Common Stock,$0.9533,0.0018,0.189%,834060,213010602.0,United States,2020.0,Auto Parts:O.E.M.,Consumer Discretionary,/market-activity/stocks/aeva
160,AEYE,AudioEye Inc. Common Stock,$6.30,0.37,6.239%,30414,74899761.0,United States,NaN,EDP Services,Technology,/market-activity/stocks/aeye
161,AEZS,Aeterna Zentaris Inc. Common Stock,$1.89,0.1557,8.978%,29995,9177606.0,Canada,NaN,Pharmaceuticals and Biotechnology,Health Care,/market-activity/stocks/aezs
162,AFAR,Aura FAT Projects Acquisition Corp Class A Ordinary Shares,$11.015,-0.015,-0.136%,6795,0.0,Singapore,2022.0,Blank Checks,Finance,/market-activity/stocks/afar
163,AFB,AllianceBernstein National Municipal Income Fund Inc,$10.94,-0.01,-0.091%,35905,0.0,United States,2002.0,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/afb
164,AFBI,Affinity Bancshares Inc. Common Stock (MD),$16.51,0.0818,0.498%,4364,105470982.0,United States,2017.0,Major Banks,Finance,/market-activity/stocks/afbi
165,AFCG,AFC Gamma Inc. Common Stock,$11.24,-0.04,-0.355%,155589,229944514.0,United States,2021.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/afcg
166,AFG,American Financial Group Inc. Common Stock,$126.10,-0.39,-0.308%,273952,10564381715.0,United States,NaN,Property-Casualty Insurers,Finance,/market-activity/stocks/afg
167,AFGB,American Financial Group Inc. 5.875% Subordinated Debentures due 2059,$24.40,-0.14,-0.57%,39937,2044178540.0,United States,2019.0,Property-Casualty Insurers,Finance,/market-activity/stocks/afgb
168,AFGC,American Financial Group Inc. 5.125% Subordinated Debentures due 2059,$22.0099,0.1899,0.87%,5807,1843941198.0,United States,2019.0,Property-Casualty Insurers,Finance,/market-activity/stocks/afgc
169,AFGD,American Financial Group Inc. 5.625% Subordinated Debentures due 2060,$23.60,0.13,0.554%,11034,1977156292.0,United States,2020.0,Property-Casualty Insurers,Finance,/market-activity/stocks/afgd
170,AFGE,American Financial Group Inc. 4.500% Subordinated Debentures due 2060,$20.00,0.44,2.249%,21273,1675556180.0,United States,2020.0,Property-Casualty Insurers,Finance,/market-activity/stocks/afge
171,AFIB,Acutus Medical Inc. Common Stock,$0.2188,-0.0039,-1.751%,639242,6411667.0,United States,2020.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,/market-activity/stocks/afib
172,AFJK,Aimei Health Technology Co. Ltd Ordinary Share,$10.175,-0.005,-0.049%,125367,0.0,United States,2024.0,NaN,NaN,/market-activity/stocks/afjk
173,AFJKR,Aimei Health Technology Co. Ltd Right,$0.21,-0.01,-4.545%,6000,0.0,United States,2024.0,NaN,NaN,/market-activity/stocks/afjkr
174,AFL,AFLAC Incorporated Common Stock,$80.41,0.76,0.954%,1870915,46989986874.0,United States,NaN,Accident &Health Insurance,Finance,/market-activity/stocks/afl
175,AFMD,Affimed N.V.,$0.5319,-0.0011,-0.206%,471630,79433592.0,Germany,2014.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/afmd
176,AFRI,Forafric Global PLC Ordinary Shares,$10.44,0.01,0.096%,3536,280627200.0,Gibraltar,NaN,Packaged Foods,Consumer Staples,/market-activity/stocks/afri
177,AFRIW,Forafric Global PLC Warrants,$1.30,0.0,0.00%,22,73942820.0,Gibraltar,NaN,Packaged Foods,Consumer Staples,/market-activity/stocks/afriw
178,AFRM,Affirm Holdings Inc. Class A Common Stock,$36.98,-0.35,-0.938%,7096708,11348204958.0,United States,2021.0,Business Services,Consumer Discretionary,/market-activity/stocks/afrm
179,AFT,Apollo Senior Floating Rate Fund Inc. Common Stock,$14.02,0.02,0.143%,94518,0.0,NaN,2011.0,Investment Managers,Finance,/market-activity/stocks/aft
180,AFYA,Afya Limited Class A Common Shares,$19.99,-0.51,-2.488%,60121,1873519372.0,Brazil,2019.0,Other Consumer Services,Real Estate,/market-activity/stocks/afya
181,AG,First Majestic Silver Corp. Ordinary Shares (Canada),$4.65,0.17,3.795%,7576950,1334238966.0,Canada,NaN,NaN,NaN,/market-activity/stocks/ag
182,AGAE,Allied Gaming & Entertainment Inc. Common Stock,$1.03,-0.01,-0.962%,15093,37947943.0,United States,2017.0,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/agae
183,AGBA,AGBA Group Holding Limited Ordinary Share,$0.455,-0.009,-1.94%,157160,30740709.0,Hong Kong,2019.0,Investment Managers,Finance,/market-activity/stocks/agba
184,AGBAW,AGBA Group Holding Limited Warrant,$0.015,0.0,0.00%,500,1013430.0,Hong Kong,2019.0,Investment Managers,Finance,/market-activity/stocks/agbaw
185,AGCO,AGCO Corporation Common Stock,$108.23,1.13,1.055%,685594,8104255582.0,United States,NaN,Industrial Machinery/Components,Industrials,/market-activity/stocks/agco
186,AGD,abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest,$9.51,-0.02,-0.21%,55343,0.0,United States,2006.0,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/agd
187,AGE,AgeX Therapeutics Inc. Common Stock,$0.37,0.0,0.00%,22188,14041967.0,NaN,2018.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/age
188,AGEN,Agenus Inc. Common Stock,$0.6821,0.0071,1.052%,7417005,260218061.0,United States,2000.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/agen
189,AGFY,Agrify Corporation Common Stock,$0.6198,0.0128,2.109%,122180,1054430.0,United States,2021.0,Military/Government/Technical,Consumer Discretionary,/market-activity/stocks/agfy
190,AGI,Alamos Gold Inc. Class A Common Shares,$11.89,0.44,3.843%,2899896,4717605276.0,Canada,2015.0,Precious Metals,Basic Materials,/market-activity/stocks/agi
191,AGIO,Agios Pharmaceuticals Inc. Common Stock,$32.99,3.21,10.779%,2568932,1853868003.0,United States,2013.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/agio
192,AGL,agilon health inc. Common Stock,$6.27,0.14,2.284%,4436191,2545876593.0,United States,2021.0,Managed Health Care,Health Care,/market-activity/stocks/agl
193,AGM,Federal Agricultural Mortgage Corporation Common Stock,$180.56,-6.06,-3.247%,158518,1957424237.0,United States,NaN,Finance Companies,Finance,/market-activity/stocks/agm
194,AGM^C,Federal Agricultural Mortgage Corporation Preferred Series C Fixed to Fltg,$25.01,-0.05,-0.20%,120,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/agm^c
195,AGM^D,Federal Agricultural Mortgage Corporation 5.700% Non-Cumulative Preferred Stock Series D,$24.423,0.283,1.172%,3687,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/agm^d
196,AGM^E,Federal Agricultural Mortgage Corporation 5.750% Non-Cumulative Preferred Stock Series E,$23.94,0.1699,0.715%,2149,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/agm^e
197,AGM^F,Federal Agricultural Mortgage Corporation 5.250% Non-Cumulative Preferred Stock Series F,$22.435,0.145,0.651%,3278,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/agm^f
198,AGM^G,Federal Agricultural Mortgage Corporation 4.875% Non-Cumulative Preferred Stock Series G,$20.63,0.2632,1.292%,4814,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/agm^g
199,AGMH,AGM Group Holdings Inc. Class A Ordinary Shares,$1.69,-0.15,-8.152%,102492,44539683.0,Hong Kong,2018.0,EDP Services,Technology,/market-activity/stocks/agmh
200,AGNC,AGNC Investment Corp. Common Stock,$9.51,0.06,0.635%,9518516,6382216719.0,United States,2008.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agnc
201,AGNCL,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred Stock,$23.25,-0.12,-0.513%,119818,15603211222.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agncl
202,AGNCM,AGNC Investment Corp. Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock,$24.75,0.03,0.121%,23462,16609870010.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agncm
203,AGNCN,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock,$25.70,0.085,0.332%,13853,17247420576.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agncn
204,AGNCO,AGNC Investment Corp. Depositary Shares each representing a 1/1000th interest in a share of 6.50% Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock,$24.57,0.06,0.245%,25081,16489070956.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agnco
205,AGNCP,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$23.68,0.27,1.153%,41746,15891786741.0,United States,NaN,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agncp
206,AGO,Assured Guaranty Ltd. Common Stock,$84.93,-0.33,-0.387%,214372,4862800745.0,Bermuda,2004.0,Property-Casualty Insurers,Finance,/market-activity/stocks/ago
207,AGR,Avangrid Inc. Common Stock,$32.08,0.21,0.659%,940943,12407610953.0,United States,2015.0,Electric Utilities: Central,Utilities,/market-activity/stocks/agr
208,AGRI,AgriFORCE  Growing Systems Ltd. Common Shares,$0.1983,-0.0197,-9.037%,2872318,1038323.0,Canada,2021.0,Metal Fabrications,Industrials,/market-activity/stocks/agri
209,AGRIW,AgriFORCE  Growing Systems Ltd. Warrant,$0.0105,-0.0022,-17.323%,32829,54979.0,Canada,2021.0,NaN,NaN,/market-activity/stocks/agriw
210,AGRO,Adecoagro S.A. Common Shares,$9.95,-0.06,-0.599%,334393,1076502619.0,Luxembourg,2011.0,Farming/Seeds/Milling,Consumer Staples,/market-activity/stocks/agro
211,AGRX,Agile Therapeutics Inc. Common Stock,$0.89,-0.0574,-6.059%,871840,2235375.0,United States,2014.0,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/agrx
212,AGS,PlayAGS Inc. Common Stock,$9.35,0.13,1.41%,165728,361959107.0,United States,2018.0,Miscellaneous manufacturing industries,Consumer Discretionary,/market-activity/stocks/ags
213,AGTI,Agiliti Inc. Common Stock,$7.64,0.26,3.523%,230079,1030211499.0,United States,2021.0,Managed Health Care,Health Care,/market-activity/stocks/agti
214,AGX,Argan Inc. Common Stock,$46.79,0.45,0.971%,23712,623610850.0,United States,NaN,Engineering & Construction,Consumer Discretionary,/market-activity/stocks/agx
215,AGYS,Agilysys Inc. Common Stock (DE),$80.34,-1.69,-2.06%,188832,2197820889.0,United States,NaN,EDP Services,Technology,/market-activity/stocks/agys
216,AHCO,AdaptHealth Corp. Common Stock,$7.49,-0.03,-0.399%,717485,1021558516.0,United States,2018.0,Medical/Nursing Services,Health Care,/market-activity/stocks/ahco
217,AHG,Akso Health Group ADS,$1.31,0.14,11.966%,26672,421366033.0,China,2017.0,Business Services,Consumer Discretionary,/market-activity/stocks/ahg
218,AHH,Armada Hoffler Properties Inc. Common Stock,$10.63,-0.19,-1.756%,464144,716473991.0,United States,2013.0,Real Estate,Finance,/market-activity/stocks/ahh
219,AHH^A,Armada Hoffler Properties Inc. 6.75% Series A Cumulative Redeemable Perpetual Preferred Stock,$23.15,-0.15,-0.644%,6670,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/ahh^a
220,AHL^C,Aspen Insurance Holdings Limited 5.95% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Shares,$25.88,0.0576,0.223%,10131,NaN,Bermuda,NaN,NaN,NaN,/market-activity/stocks/ahl^c
221,AHL^D,Aspen Insurance Holdings Limited 5.625% Perpetual Non-Cumulative Preference Shares,$21.6475,0.4675,2.207%,6292,NaN,Bermuda,NaN,NaN,NaN,/market-activity/stocks/ahl^d
222,AHL^E,Aspen Insurance Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 5.625% Perpetual Non-Cumulative Preference Shares,$20.85,0.6,2.963%,9067,NaN,Bermuda,NaN,NaN,NaN,/market-activity/stocks/ahl^e
223,AHR,American Healthcare REIT Inc. Common Stock,$13.60,0.05,0.369%,514542,0.0,NaN,2024.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/ahr
224,AHT,Ashford Hospitality Trust Inc Common Stock,$1.57,0.01,0.641%,278893,54186016.0,United States,2003.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/aht
225,AHT^D,Ashford Hospitality Trust Inc 8.45% Series D Cumulative Preferred Stock,$13.29,-0.3,-2.208%,1064,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/aht^d
226,AHT^F,Ashford Hospitality Trust Inc 7.375% Series F Cumulative Preferred Stock,$11.96,0.37,3.192%,5380,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/aht^f
227,AHT^G,Ashford Hospitality Trust Inc 7.375% Series G Cumulative Preferred Stock,$15.45,-0.3853,-2.433%,2195,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/aht^g
228,AHT^H,Ashford Hospitality Trust Inc 7.50% Series H Cumulative Preferred Stock,$11.73,0.13,1.121%,5403,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/aht^h
229,AHT^I,Ashford Hospitality Trust Inc 7.50% Series I Cumulative Preferred Stock,$12.00,-0.25,-2.041%,1523,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/aht^i
230,AI,C3.ai Inc. Class A Common Stock,$26.15,-0.48,-1.802%,5427772,3134474902.0,United States,2020.0,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ai
231,AIB,AIB Acquisition Corporation Class A Ordinary Shares,$11.56,0.0,0.00%,86,0.0,United States,2022.0,Blank Checks,Finance,/market-activity/stocks/aib
433,AORT,Artivion Inc. Common Stock,$20.27,0.56,2.841%,259666,832055284.0,United States,NaN,NaN,NaN,/market-activity/stocks/aort
234,AIG^A,American International Group Inc. Depositary Shares Each Representing a 1/1000th Interest in a Share of Series A 5.85% Non-Cumulative Perpetual Preferred Stock,$25.29,0.01,0.04%,17494,NaN,United States,NaN,NaN,NaN,/market-activity/stocks/aig^a
235,AIH,Aesthetic Medical International Holdings Group Ltd. American Depositary Shares,$0.45,-0.0005,-0.111%,97711,14106711.0,China,2019.0,Medical Specialities,Health Care,/market-activity/stocks/aih
236,AIHS,Senmiao Technology Limited Common Stock,$0.7618,0.0418,5.806%,19617,7288933.0,China,2018.0,Finance: Consumer Services,Finance,/market-activity/stocks/aihs
237,AIM,AIM ImmunoTech Inc. Common Stock,$0.4176,0.0126,3.111%,71225,20396563.0,United States,1997.0,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/aim
238,AIMAU,Aimfinity Investment Corp. I Unit,$11.06,-0.04,-0.36%,100,0.0,United States,2022.0,Blank Checks,Finance,/market-activity/stocks/aimau
239,AIMBU,Aimfinity Investment Corp. I Subunit,$11.08,0.01,0.09%,7700,0.0,United States,2022.0,Blank Checks,Finance,/market-activity/stocks/aimbu
240,AIMD,Ainos Inc. Common Stock,$0.829,0.0178,2.194%,51030,3877977.0,United States,NaN,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/aimd
241,AIMDW,Ainos Inc. Warrants,$0.0508,-0.0262,-34.026%,103,237637.0,United States,NaN,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/aimdw
242,AIN,Albany International Corporation Common Stock,$91.50,-0.25,-0.272%,214936,2854800000.0,United States,NaN,Textiles,Consumer Discretionary,/market-activity/stocks/ain
243,AINC,Ashford Inc. (Holding Company) Common Stock,$2.45,0.16,6.987%,22429,7874239.0,United States,2014.0,Professional Services,Consumer Discretionary,/market-activity/stocks/ainc
244,AIO,Virtus Artificial Intelligence & Technology Opportunities Fund Common Shares of Beneficial Interest,$19.04,0.12,0.634%,231377,653852107.0,NaN,2019.0,Finance/Investors Services,Finance,/market-activity/stocks/aio
245,AIP,Arteris Inc. Common Stock,$6.59,-0.44,-6.259%,349363,249429424.0,United States,2021.0,Semiconductors,Technology,/market-activity/stocks/aip
246,AIR,AAR Corp. Common Stock,$65.96,-0.15,-0.227%,132703,2341752419.0,United States,NaN,Aerospace,Industrials,/market-activity/stocks/air
247,AIRC,Apartment Income REIT Corp. Common Stock,$31.02,-0.18,-0.577%,811861,4495336879.0,United States,2020.0,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/airc
248,AIRE,reAlpha Tech Corp. Common Stock,$1.50,0.25,20.00%,2275232,66183137.0,United States,NaN,NaN,NaN,/market-activity/stocks/aire
249,AIRG,Airgain Inc. Common Stock,$3.85,0.04,1.05%,6531,40208280.0,United States,2016.0,Radio And Television Broadcasting And Communications Equipment,Technology,/market-activity/stocks/airg
250,AIRI,Air Industries Group Common Stock,$4.86,0.0422,0.876%,7530,16052799.0,United States,NaN,Military/Government/Technical,Industrials,/market-activity/stocks/airi
251,AIRS,AirSculpt Technologies Inc. Common Stock,$5.85,-0.35,-5.645%,1148842,335530705.0,United States,2021.0,Medical/Nursing Services,Health Care,/market-activity/stocks/airs
